"","stock","species","broodyear","recruits","spawners","stock.id"
"20","Early Stuart","Sockeye",1967,339693,11167,25
"21","Early Stuart","Sockeye",1968,10423,795,25
"22","Early Stuart","Sockeye",1969,1375594,48796,25
"23","Early Stuart","Sockeye",1970,182136,15806,25
"24","Early Stuart","Sockeye",1971,431210,45610,25
"25","Early Stuart","Sockeye",1972,32232,2253,25
"26","Early Stuart","Sockeye",1973,1352082,153876,25
"27","Early Stuart","Sockeye",1974,145244,21610,25
"28","Early Stuart","Sockeye",1975,223085,26252,25
"29","Early Stuart","Sockeye",1976,31877,6792,25
"30","Early Stuart","Sockeye",1977,761694,53363,25
"31","Early Stuart","Sockeye",1978,72852,20004,25
"32","Early Stuart","Sockeye",1979,107936,36170,25
"33","Early Stuart","Sockeye",1980,63501,7361,25
"34","Early Stuart","Sockeye",1981,350141,71485,25
"35","Early Stuart","Sockeye",1982,27816,2158,25
"36","Early Stuart","Sockeye",1983,188896,13121,25
"37","Early Stuart","Sockeye",1984,242040,21868,25
"38","Early Stuart","Sockeye",1985,1208877,118124,25
"39","Early Stuart","Sockeye",1986,145942,15160,25
"40","Early Stuart","Sockeye",1987,525920,75524,25
"41","Early Stuart","Sockeye",1988,379932,88071,25
"42","Early Stuart","Sockeye",1989,1138789,211041,25
"43","Early Stuart","Sockeye",1990,166086,47065,25
"44","Early Stuart","Sockeye",1991,144459,85456,25
"45","Early Stuart","Sockeye",1992,100376,36565,25
"46","Early Stuart","Sockeye",1993,1814783,386806,25
"47","Early Stuart","Sockeye",1994,29030,14499,25
"48","Early Stuart","Sockeye",1995,189600,57342,25
"49","Early Stuart","Sockeye",1996,464146,41063,25
"50","Early Stuart","Sockeye",1997,147572,73416,25
"51","Early Stuart","Sockeye",1998,28692,9332,25
"52","Early Stuart","Sockeye",1999,30566,8189,25
"53","Early Stuart","Sockeye",2000,135874,35333,25
"54","Early Stuart","Sockeye",2001,252006,82852,25
"55","Early Stuart","Sockeye",2002,24585,12921,25
"56","Early Stuart","Sockeye",2003,10031,6932,25
"57","Early Stuart","Sockeye",2004,37464,5181,25
"58","Early Stuart","Sockeye",2005,85041,51153,25
"59","Early Stuart","Sockeye",2006,108697,15914,25
"60","Early Stuart","Sockeye",2007,12675,2376,25
"61","Early Stuart","Sockeye",2008,193089,14446,25
"62","Early Stuart","Sockeye",2009,190933,21884,25
"63","Early Stuart","Sockeye",2010,136281,34198,25
"6410","Early Stuart","Sockeye",2011,2500,233,25
"6510","Early Stuart","Sockeye",2012,19739,6812,25
"6610","Early Stuart","Sockeye",2013,26891,39658,25
"6710","Early Stuart","Sockeye",2014,110472,23298,25
"6810","Early Stuart","Sockeye",2015,5269,4060,25
"6910","Late Stuart","Sockeye",1948,327,1049,26
"7010","Late Stuart","Sockeye",1949,1530202,107752,26
"7110","Late Stuart","Sockeye",1950,39681,5843,26
"7210","Late Stuart","Sockeye",1951,63810,4402,26
"7310","Late Stuart","Sockeye",1952,3973,1975,26
"7410","Late Stuart","Sockeye",1953,1552239,369023,26
"7510","Late Stuart","Sockeye",1954,137965,5470,26
"7610","Late Stuart","Sockeye",1955,51345,7618,26
"7710","Late Stuart","Sockeye",1956,46102,1454,26
"7810","Late Stuart","Sockeye",1957,1329884,531130,26
"7910","Late Stuart","Sockeye",1958,54677,23638,26
"8010","Late Stuart","Sockeye",1959,7392,8225,26
"8110","Late Stuart","Sockeye",1960,9617,2961,26
"8210","Late Stuart","Sockeye",1961,778478,411105,26
"8310","Late Stuart","Sockeye",1962,45069,18689,26
"8410","Late Stuart","Sockeye",1963,12049,3237,26
"8510","Late Stuart","Sockeye",1964,3101,1900,26
"8610","Late Stuart","Sockeye",1965,1124519,214958,26
"8710","Late Stuart","Sockeye",1966,74079,9032,26
"8810","Late Stuart","Sockeye",1967,16556,1642,26
"89","Late Stuart","Sockeye",1968,31299,470,26
"90","Late Stuart","Sockeye",1969,1625590,207057,26
"91","Late Stuart","Sockeye",1970,70838,15055,26
"9210","Late Stuart","Sockeye",1971,66770,1535,26
"9310","Late Stuart","Sockeye",1972,18766,8704,26
"9410","Late Stuart","Sockeye",1973,666098,214343,26
"9510","Late Stuart","Sockeye",1974,50716,14627,26
"9610","Late Stuart","Sockeye",1975,215116,14229,26
"9710","Late Stuart","Sockeye",1976,3339,3000,26
"9810","Late Stuart","Sockeye",1977,1357741,146629,26
"9910","Late Stuart","Sockeye",1978,79447,13027,26
"10010","Late Stuart","Sockeye",1979,6854,31918,26
"10110","Late Stuart","Sockeye",1980,21440,979,26
"10210","Late Stuart","Sockeye",1981,2033901,249699,26
"10310","Late Stuart","Sockeye",1982,60989,16758,26
"10410","Late Stuart","Sockeye",1983,17944,2246,26
"10510","Late Stuart","Sockeye",1984,14744,1228,26
"10610","Late Stuart","Sockeye",1985,3507629,274642,26
"10710","Late Stuart","Sockeye",1986,816561,28715,26
"10810","Late Stuart","Sockeye",1987,380071,6524,26
"10910","Late Stuart","Sockeye",1988,208786,11459,26
"11010","Late Stuart","Sockeye",1989,5327124,575791,26
"11110","Late Stuart","Sockeye",1990,389823,190060,26
"11210","Late Stuart","Sockeye",1991,109581,77322,26
"11310","Late Stuart","Sockeye",1992,135399,23892,26
"11410","Late Stuart","Sockeye",1993,3764256,1805142,26
"11510","Late Stuart","Sockeye",1994,115440,76715,26
"11610","Late Stuart","Sockeye",1995,133454,34362,26
"11710","Late Stuart","Sockeye",1996,1023000,65898,26
"11810","Late Stuart","Sockeye",1997,430895,907652,26
"11910","Late Stuart","Sockeye",1998,277262,139421,26
"12010","Late Stuart","Sockeye",1999,133622,62120,26
"12110","Late Stuart","Sockeye",2000,913822,454478,26
"12210","Late Stuart","Sockeye",2001,505343,351881,26
"12310","Late Stuart","Sockeye",2002,125952,34521,26
"12410","Late Stuart","Sockeye",2003,21783,38474,26
"12510","Late Stuart","Sockeye",2004,282918,83447,26
"12610","Late Stuart","Sockeye",2005,119585,293144,26
"12710","Late Stuart","Sockeye",2006,173633,27515,26
"12810","Late Stuart","Sockeye",2007,13781,8707,26
"12910","Late Stuart","Sockeye",2008,190572,146658,26
"13010","Late Stuart","Sockeye",2009,247225,87001,26
"1312","Late Stuart","Sockeye",2010,320790,75289,26
"1321","Late Stuart","Sockeye",2011,3937,4053,26
"1331","Late Stuart","Sockeye",2012,33669,93159,26
"1341","Late Stuart","Sockeye",2013,235516,132603,26
"1351","Late Stuart","Sockeye",2014,327361,50691,26
"1361","Late Stuart","Sockeye",2015,9565,11124,26
"137","Stellako","Sockeye",1948,207177,9242,27
"138","Stellako","Sockeye",1949,179876,40231,27
"139","Stellako","Sockeye",1950,939117,77410,27
"140","Stellako","Sockeye",1951,455367,51413,27
"141","Stellako","Sockeye",1952,110701,19920,27
"142","Stellako","Sockeye",1953,174245,20388,27
"143","Stellako","Sockeye",1954,1211299,72273,27
"1441","Stellako","Sockeye",1955,629796,29937,27
"14510","Stellako","Sockeye",1956,246735,21686,27
"14610","Stellako","Sockeye",1957,151843,18044,27
"14710","Stellako","Sockeye",1958,340460,61581,27
"14810","Stellako","Sockeye",1959,541420,41872,27
"1492","Stellako","Sockeye",1960,164514,22718,27
"15010","Stellako","Sockeye",1961,147402,18136,27
"15110","Stellako","Sockeye",1962,589505,44532,27
"15210","Stellako","Sockeye",1963,727926,41535,27
"15310","Stellako","Sockeye",1964,177837,16161,27
"1541","Stellako","Sockeye",1965,243651,20479,27
"1551","Stellako","Sockeye",1966,359906,51509,27
"1561","Stellako","Sockeye",1967,550524,32467,27
"1571","Stellako","Sockeye",1968,129822,13680,27
"1581","Stellako","Sockeye",1969,253245,25629,27
"1591","Stellako","Sockeye",1970,234108,26727,27
"1601","Stellako","Sockeye",1971,509267,20147,27
"1611","Stellako","Sockeye",1972,756214,19938,27
"16210","Stellako","Sockeye",1973,85901,15424,27
"16310","Stellako","Sockeye",1974,303122,23718,27
"1646","Stellako","Sockeye",1975,1904124,68451,27
"1651","Stellako","Sockeye",1976,244357,63865,27
"1661","Stellako","Sockeye",1977,265700,10894,27
"1671","Stellako","Sockeye",1978,437405,32528,27
"1681","Stellako","Sockeye",1979,623924,152583,27
"1691","Stellako","Sockeye",1980,755406,28477,27
"1701","Stellako","Sockeye",1981,285898,12030,27
"1711","Stellako","Sockeye",1982,357773,34888,27
"1721","Stellako","Sockeye",1983,1257480,61357,27
"1731","Stellako","Sockeye",1984,1011189,32672,27
"174","Stellako","Sockeye",1985,128742,21969,27
"175","Stellako","Sockeye",1986,561845,44564,27
"176","Stellako","Sockeye",1987,435676,98179,27
"177","Stellako","Sockeye",1988,991499,200537,27
"178","Stellako","Sockeye",1989,222287,15903,27
"179","Stellako","Sockeye",1990,951836,56537,27
"180","Stellako","Sockeye",1991,336569,54349,27
"181","Stellako","Sockeye",1992,868461,55138,27
"182","Stellako","Sockeye",1993,309844,42861,27
"183","Stellako","Sockeye",1994,682889,63584,27
"184","Stellako","Sockeye",1995,183959,41135,27
"185","Stellako","Sockeye",1996,811994,167624,27
"186","Stellako","Sockeye",1997,125173,23241,27
"187","Stellako","Sockeye",1998,637997,96961,27
"188","Stellako","Sockeye",1999,174462,66080,27
"189","Stellako","Sockeye",2000,717671,195386,27
"190","Stellako","Sockeye",2001,287128,61590,27
"191","Stellako","Sockeye",2002,248375,177618,27
"192","Stellako","Sockeye",2003,49132,43829,27
"193","Stellako","Sockeye",2004,247010,53755,27
"194","Stellako","Sockeye",2005,11511,102247,27
"195","Stellako","Sockeye",2006,471057,79834,27
"196","Stellako","Sockeye",2007,138261,19626,27
"197","Stellako","Sockeye",2008,274935,73798,27
"198","Stellako","Sockeye",2009,202646,15770,27
"199","Stellako","Sockeye",2010,1642195,109383,27
"200","Stellako","Sockeye",2011,54886,25856,27
"201","Stellako","Sockeye",2012,49420,50572,27
"202","Stellako","Sockeye",2013,147642,54130,27
"203","Stellako","Sockeye",2014,392474,240406,27
"204","Stellako","Sockeye",2015,73951,47613,27
"205","Bowron","Sockeye",1948,80266,12826,28
"206","Bowron","Sockeye",1949,62791,10744,28
"207","Bowron","Sockeye",1950,75548,7352,28
"208","Bowron","Sockeye",1951,103821,10254,28
"209","Bowron","Sockeye",1952,43304,8632,28
"210","Bowron","Sockeye",1953,75579,5741,28
"211","Bowron","Sockeye",1954,66916,4566,28
"212","Bowron","Sockeye",1955,96955,4472,28
"213","Bowron","Sockeye",1956,38484,3639,28
"214","Bowron","Sockeye",1957,41966,6416,28
"215","Bowron","Sockeye",1958,18155,8308,28
"216","Bowron","Sockeye",1959,61865,14614,28
"217","Bowron","Sockeye",1960,17733,3525,28
"218","Bowron","Sockeye",1961,28148,3680,28
"219","Bowron","Sockeye",1962,21327,3219,28
"220","Bowron","Sockeye",1963,214316,11467,28
"221","Bowron","Sockeye",1964,27507,690,28
"222","Bowron","Sockeye",1965,17849,1170,28
"223","Bowron","Sockeye",1966,22249,1151,28
"224","Bowron","Sockeye",1967,206494,13991,28
"225","Bowron","Sockeye",1968,44642,1710,28
"226","Bowron","Sockeye",1969,17211,1936,28
"227","Bowron","Sockeye",1970,16197,497,28
"228","Bowron","Sockeye",1971,124507,10761,28
"229","Bowron","Sockeye",1972,16971,1969,28
"230","Bowron","Sockeye",1973,10662,2012,28
"231","Bowron","Sockeye",1974,17431,1046,28
"232","Bowron","Sockeye",1975,122780,14735,28
"233","Bowron","Sockeye",1976,7112,1069,28
"234","Bowron","Sockeye",1977,15396,1214,28
"235","Bowron","Sockeye",1978,40627,1678,28
"236","Bowron","Sockeye",1979,29984,16178,28
"237","Bowron","Sockeye",1980,45170,1376,28
"238","Bowron","Sockeye",1981,16532,562,28
"239","Bowron","Sockeye",1982,5277,990,28
"240","Bowron","Sockeye",1983,38556,3484,28
"241","Bowron","Sockeye",1984,50603,4909,28
"242","Bowron","Sockeye",1985,19177,3030,28
"243","Bowron","Sockeye",1986,21198,1396,28
"244","Bowron","Sockeye",1987,22592,5660,28
"245","Bowron","Sockeye",1988,13050,7405,28
"246","Bowron","Sockeye",1989,12842,1367,28
"247","Bowron","Sockeye",1990,31130,5065,28
"248","Bowron","Sockeye",1991,48807,2460,28
"249","Bowron","Sockeye",1992,12883,1117,28
"250","Bowron","Sockeye",1993,20467,592,28
"251","Bowron","Sockeye",1994,10849,1845,28
"252","Bowron","Sockeye",1995,27391,13467,28
"253","Bowron","Sockeye",1996,26776,4055,28
"254","Bowron","Sockeye",1997,5024,2119,28
"255","Bowron","Sockeye",1998,17001,2830,28
"256","Bowron","Sockeye",1999,19734,3295,28
"257","Bowron","Sockeye",2000,25283,6720,28
"258","Bowron","Sockeye",2001,6825,2752,28
"259","Bowron","Sockeye",2002,7674,4505,28
"260","Bowron","Sockeye",2003,3822,3038,28
"261","Bowron","Sockeye",2004,6120,458,28
"262","Bowron","Sockeye",2005,2259,866,28
"263","Bowron","Sockeye",2006,17563,636,28
"264","Bowron","Sockeye",2007,8365,1075,28
"265","Bowron","Sockeye",2008,782,275,28
"266","Bowron","Sockeye",2009,6112,843,28
"267","Bowron","Sockeye",2010,24776,4095,28
"268","Bowron","Sockeye",2011,5280,2037,28
"269","Bowron","Sockeye",2012,218,30,28
"270","Bowron","Sockeye",2013,505,1924,28
"271","Bowron","Sockeye",2014,19505,6252,28
"272","Bowron","Sockeye",2015,106,2211,28
"273","Raft","Sockeye",1948,63337,5524,29
"274","Raft","Sockeye",1949,39626,2109,29
"275","Raft","Sockeye",1950,45556,1917,29
"276","Raft","Sockeye",1951,47653,3364,29
"277","Raft","Sockeye",1952,51182,5116,29
"278","Raft","Sockeye",1953,32124,3600,29
"279","Raft","Sockeye",1954,50488,5352,29
"280","Raft","Sockeye",1955,60522,2905,29
"281","Raft","Sockeye",1956,27140,5179,29
"282","Raft","Sockeye",1957,21015,3314,29
"283","Raft","Sockeye",1958,23143,6235,29
"284","Raft","Sockeye",1959,23614,5232,29
"285","Raft","Sockeye",1960,16948,2252,29
"286","Raft","Sockeye",1961,24325,3014,29
"287","Raft","Sockeye",1962,40549,4197,29
"288","Raft","Sockeye",1963,9817,2693,29
"289","Raft","Sockeye",1964,48724,2666,29
"290","Raft","Sockeye",1965,20626,2669,29
"2911","Raft","Sockeye",1966,23539,2666,29
"2921","Raft","Sockeye",1967,9658,358,29
"2935","Raft","Sockeye",1968,106397,3455,29
"2941","Raft","Sockeye",1969,14370,2577,29
"29510","Raft","Sockeye",1970,8860,1205,29
"29610","Raft","Sockeye",1971,12361,223,29
"29710","Raft","Sockeye",1972,57821,4507,29
"29810","Raft","Sockeye",1973,9361,1345,29
"29910","Raft","Sockeye",1974,12223,1479,29
"3002","Raft","Sockeye",1975,6716,1391,29
"3011","Raft","Sockeye",1976,19926,3976,29
"30210","Raft","Sockeye",1977,6940,198,29
"30310","Raft","Sockeye",1978,18748,1343,29
"30410","Raft","Sockeye",1979,3039,693,29
"30510","Raft","Sockeye",1980,51723,2056,29
"3069","Raft","Sockeye",1981,8639,312,29
"3071","Raft","Sockeye",1982,3770,1533,29
"3081","Raft","Sockeye",1983,5601,1821,29
"30910","Raft","Sockeye",1984,47063,6701,29
"31010","Raft","Sockeye",1985,4533,1922,29
"31110","Raft","Sockeye",1986,3013,1080,29
"31210","Raft","Sockeye",1987,3820,723,29
"31310","Raft","Sockeye",1988,50485,9207,29
"3141","Raft","Sockeye",1989,11299,925,29
"3151","Raft","Sockeye",1990,2544,412,29
"3163","Raft","Sockeye",1991,1461,264,29
"3171","Raft","Sockeye",1992,67359,4112,29
"3181","Raft","Sockeye",1993,33598,2934,29
"3193","Raft","Sockeye",1994,28472,800,29
"32010","Raft","Sockeye",1995,27270,682,29
"3214","Raft","Sockeye",1996,112592,21381,29
"3221","Raft","Sockeye",1997,51264,2367,29
"3231","Raft","Sockeye",1998,16238,3585,29
"32410","Raft","Sockeye",1999,61149,3499,29
"32510","Raft","Sockeye",2000,115396,27668,29
"3262","Raft","Sockeye",2001,96695,16025,29
"3271","Raft","Sockeye",2002,42833,8402,29
"32810","Raft","Sockeye",2003,8475,4890,29
"32910","Raft","Sockeye",2004,51235,3244,29
"33010","Raft","Sockeye",2005,9093,16967,29
"33110","Raft","Sockeye",2006,17318,3442,29
"33210","Raft","Sockeye",2007,10715,8064,29
"3333","Raft","Sockeye",2008,18578,3562,29
"3341","Raft","Sockeye",2009,35114,6039,29
"3354","Raft","Sockeye",2010,43560,2389,29
"3361","Raft","Sockeye",2011,23289,4430,29
"337","Raft","Sockeye",2012,21033,1710,29
"338","Raft","Sockeye",2013,5311,9045,29
"339","Raft","Sockeye",2014,12125,9471,29
"340","Raft","Sockeye",2015,1612,8794,29
"341","Quesnel","Sockeye",1948,618,48,30
"342","Quesnel","Sockeye",1949,486378,19210,30
"343","Quesnel","Sockeye",1950,2048,264,30
"344","Quesnel","Sockeye",1951,413,9,30
"345","Quesnel","Sockeye",1952,562,51,30
"346","Quesnel","Sockeye",1953,610245,47564,30
"347","Quesnel","Sockeye",1954,10692,146,30
"348","Quesnel","Sockeye",1955,180,30,30
"349","Quesnel","Sockeye",1956,1133,39,30
"350","Quesnel","Sockeye",1957,999533,132852,30
"351","Quesnel","Sockeye",1958,3412,1269,30
"352","Quesnel","Sockeye",1959,165,29,30
"353","Quesnel","Sockeye",1960,1475,123,30
"354","Quesnel","Sockeye",1961,1240890,70000,30
"355","Quesnel","Sockeye",1962,7287,566,30
"356","Quesnel","Sockeye",1963,956,40,30
"357","Quesnel","Sockeye",1964,2812,159,30
"358","Quesnel","Sockeye",1965,1667172,105393,30
"359","Quesnel","Sockeye",1966,7462,1040,30
"360","Quesnel","Sockeye",1967,1761,24,30
"361","Quesnel","Sockeye",1968,428,333,30
"362","Quesnel","Sockeye",1969,1640832,76565,30
"363","Quesnel","Sockeye",1970,20339,388,30
"364","Quesnel","Sockeye",1971,747,16,30
"365","Quesnel","Sockeye",1972,865,46,30
"366","Quesnel","Sockeye",1973,2336434,112414,30
"367","Quesnel","Sockeye",1974,31024,2587,30
"368","Quesnel","Sockeye",1975,1865,105,30
"369","Quesnel","Sockeye",1976,1233,209,30
"370","Quesnel","Sockeye",1977,3878522,160717,30
"371","Quesnel","Sockeye",1978,196724,4349,30
"372","Quesnel","Sockeye",1979,6011,238,30
"373","Quesnel","Sockeye",1980,2446,98,30
"374","Quesnel","Sockeye",1981,9786652,332290,30
"375","Quesnel","Sockeye",1982,555542,20054,30
"376","Quesnel","Sockeye",1983,40412,1098,30
"377","Quesnel","Sockeye",1984,6953,551,30
"378","Quesnel","Sockeye",1985,12545239,692799,30
"379","Quesnel","Sockeye",1986,2532784,94792,30
"380","Quesnel","Sockeye",1987,176592,11238,30
"381","Quesnel","Sockeye",1988,26342,4185,30
"382","Quesnel","Sockeye",1989,10641495,940432,30
"383","Quesnel","Sockeye",1990,3283634,259218,30
"384","Quesnel","Sockeye",1991,151175,24861,30
"385","Quesnel","Sockeye",1992,29214,3046,30
"386","Quesnel","Sockeye",1993,6851040,1507350,30
"387","Quesnel","Sockeye",1994,2477091,356251,30
"388","Quesnel","Sockeye",1995,167306,116867,30
"389","Quesnel","Sockeye",1996,90690,21719,30
"390","Quesnel","Sockeye",1997,4692773,904914,30
"391","Quesnel","Sockeye",1998,4739875,534532,30
"392","Quesnel","Sockeye",1999,810586,106908,30
"393","Quesnel","Sockeye",2000,53810,37163,30
"394","Quesnel","Sockeye",2001,3701006,1740454,30
"395","Quesnel","Sockeye",2002,640265,1312599,30
"396","Quesnel","Sockeye",2003,143876,148235,30
"397","Quesnel","Sockeye",2004,12695,6629,30
"398","Quesnel","Sockeye",2005,209440,772179,30
"399","Quesnel","Sockeye",2006,646323,90069,30
"400","Quesnel","Sockeye",2007,73622,33601,30
"401","Quesnel","Sockeye",2008,7570,2473,30
"402","Quesnel","Sockeye",2009,318507,82781,30
"403","Quesnel","Sockeye",2010,2531721,131545,30
"404","Quesnel","Sockeye",2011,39948,16936,30
"405","Quesnel","Sockeye",2012,2644,97,30
"406","Quesnel","Sockeye",2013,150184,93727,30
"407","Quesnel","Sockeye",2014,2172602,430821,30
"408","Quesnel","Sockeye",2015,6341,25749,30
"409","Chilko","Sockeye",1948,1947973,364597,31
"410","Chilko","Sockeye",1949,623138,33029,31
"411","Chilko","Sockeye",1950,205875,6555,31
"412","Chilko","Sockeye",1951,752327,57563,31
"413","Chilko","Sockeye",1952,1858476,233628,31
"414","Chilko","Sockeye",1953,619456,94471,31
"415","Chilko","Sockeye",1954,712749,21247,31
"416","Chilko","Sockeye",1955,1513275,75834,31
"417","Chilko","Sockeye",1956,2435670,368607,31
"418","Chilko","Sockeye",1957,138228,83128,31
"419","Chilko","Sockeye",1958,433371,70433,31
"420","Chilko","Sockeye",1959,2212583,272891,31
"421","Chilko","Sockeye",1960,1053335,244864,31
"422","Chilko","Sockeye",1961,69453,15038,31
"423","Chilko","Sockeye",1962,985562,42125,31
"424","Chilko","Sockeye",1963,1206303,57207,31
"425","Chilko","Sockeye",1964,2040082,131590,31
"426","Chilko","Sockeye",1965,158944,20813,31
"427","Chilko","Sockeye",1966,889200,107541,31
"428","Chilko","Sockeye",1967,2004710,90006,31
"429","Chilko","Sockeye",1968,2476069,181912,31
"430","Chilko","Sockeye",1969,402359,25519,31
"431","Chilko","Sockeye",1970,694456,50923,31
"432","Chilko","Sockeye",1971,852842,97365,31
"433","Chilko","Sockeye",1972,2109574,332353,31
"434","Chilko","Sockeye",1973,248297,30231,31
"435","Chilko","Sockeye",1974,712467,71127,31
"436","Chilko","Sockeye",1975,1513636,133782,31
"437","Chilko","Sockeye",1976,1699113,228326,31
"438","Chilko","Sockeye",1977,199200,20385,31
"439","Chilko","Sockeye",1978,1265579,85570,31
"440","Chilko","Sockeye",1979,1721513,147920,31
"441","Chilko","Sockeye",1980,4441927,293234,31
"442","Chilko","Sockeye",1981,208706,20164,31
"443","Chilko","Sockeye",1982,1599217,142515,31
"444","Chilko","Sockeye",1983,2119741,213715,31
"445","Chilko","Sockeye",1984,676358,283152,31
"446","Chilko","Sockeye",1985,572968,34979,31
"447","Chilko","Sockeye",1986,4800439,165504,31
"448","Chilko","Sockeye",1987,4420836,268111,31
"449","Chilko","Sockeye",1988,3296360,206206,31
"450","Chilko","Sockeye",1989,3117371,42811,31
"451","Chilko","Sockeye",1990,2628585,497991,31
"452","Chilko","Sockeye",1991,1382549,597537,31
"453","Chilko","Sockeye",1992,1866349,319959,31
"4541","Chilko","Sockeye",1993,3963871,322298,31
"4551","Chilko","Sockeye",1994,1419987,253976,31
"4561","Chilko","Sockeye",1995,1274336,298027,31
"4571","Chilko","Sockeye",1996,1363890,504469,31
"4581","Chilko","Sockeye",1997,885013,509298,31
"4591","Chilko","Sockeye",1998,536366,467624,31
"4601","Chilko","Sockeye",1999,1570589,432565,31
"4611","Chilko","Sockeye",2000,501890,395559,31
"4621","Chilko","Sockeye",2001,1158636,331244,31
"4631","Chilko","Sockeye",2002,1239287,215050,31
"4641","Chilko","Sockeye",2003,386062,334896,31
"4651","Chilko","Sockeye",2004,426764,49193,31
"4661","Chilko","Sockeye",2005,363559,285065,31
"4671","Chilko","Sockeye",2006,5066618,261918,31
"4681","Chilko","Sockeye",2007,1133079,156518,31
"4691","Chilko","Sockeye",2008,538455,68731,31
"4701","Chilko","Sockeye",2009,1839231,127367,31
"4711","Chilko","Sockeye",2010,2917407,1181540,31
"4721","Chilko","Sockeye",2011,877007,457653,31
"4731","Chilko","Sockeye",2012,224737,90759,31
"4741","Chilko","Sockeye",2013,487594,624483,31
"4751","Chilko","Sockeye",2014,1643852,669181,31
"4761","Chilko","Sockeye",2015,216621,429012,31
"4771","Seymour","Sockeye",1948,29658,1280,32
"4781","Seymour","Sockeye",1949,34705,3476,32
"4791","Seymour","Sockeye",1950,162026,4697,32
"4801","Seymour","Sockeye",1951,68943,11504,32
"4811","Seymour","Sockeye",1952,11249,2780,32
"4821","Seymour","Sockeye",1953,45268,2907,32
"4831","Seymour","Sockeye",1954,461522,12463,32
"4841","Seymour","Sockeye",1955,310002,5178,32
"4851","Seymour","Sockeye",1956,12763,1102,32
"4861","Seymour","Sockeye",1957,24583,7106,32
"4871","Seymour","Sockeye",1958,195518,44285,32
"4881","Seymour","Sockeye",1959,175980,25473,32
"4891","Seymour","Sockeye",1960,8837,1862,32
"4901","Seymour","Sockeye",1961,32923,1957,32
"4911","Seymour","Sockeye",1962,176546,27411,32
"4921","Seymour","Sockeye",1963,114086,26742,32
"4931","Seymour","Sockeye",1964,18498,1321,32
"4941","Seymour","Sockeye",1965,34890,2550,32
"4951","Seymour","Sockeye",1966,141828,12943,32
"4961","Seymour","Sockeye",1967,220851,7264,32
"4971","Seymour","Sockeye",1968,22108,2064,32
"4981","Seymour","Sockeye",1969,14875,3276,32
"4991","Seymour","Sockeye",1970,226369,3603,32
"500","Seymour","Sockeye",1971,135310,9463,32
"501","Seymour","Sockeye",1972,56785,1418,32
"502","Seymour","Sockeye",1973,24800,1150,32
"503","Seymour","Sockeye",1974,248730,25096,32
"504","Seymour","Sockeye",1975,180684,15756,32
"505","Seymour","Sockeye",1976,18422,4898,32
"506","Seymour","Sockeye",1977,70046,2883,32
"507","Seymour","Sockeye",1978,261925,30757,32
"508","Seymour","Sockeye",1979,135614,24866,32
"509","Seymour","Sockeye",1980,52848,4616,32
"510","Seymour","Sockeye",1981,30875,5354,32
"511","Seymour","Sockeye",1982,508455,27219,32
"512","Seymour","Sockeye",1983,272460,14014,32
"513","Seymour","Sockeye",1984,36017,9148,32
"514","Seymour","Sockeye",1985,43576,2684,32
"515","Seymour","Sockeye",1986,824169,57017,32
"516","Seymour","Sockeye",1987,442220,41080,32
"517","Seymour","Sockeye",1988,10843,7989,32
"518","Seymour","Sockeye",1989,18877,2864,32
"519","Seymour","Sockeye",1990,278827,108234,32
"520","Seymour","Sockeye",1991,95565,60797,32
"521","Seymour","Sockeye",1992,17906,3586,32
"522","Seymour","Sockeye",1993,8716,4950,32
"523","Seymour","Sockeye",1994,172547,19152,32
"524","Seymour","Sockeye",1995,66040,23901,32
"525","Seymour","Sockeye",1996,39470,9590,32
"526","Seymour","Sockeye",1997,1944,836,32
"527","Seymour","Sockeye",1998,214404,14548,32
"528","Seymour","Sockeye",1999,133931,10072,32
"529","Seymour","Sockeye",2000,59563,11860,32
"530","Seymour","Sockeye",2001,19042,3743,32
"531","Seymour","Sockeye",2002,507957,55465,32
"532","Seymour","Sockeye",2003,12366,18483,32
"533","Seymour","Sockeye",2004,6918,762,32
"534","Seymour","Sockeye",2005,7820,2326,32
"535","Seymour","Sockeye",2006,1086668,57783,32
"536","Seymour","Sockeye",2007,18273,5905,32
"537","Seymour","Sockeye",2008,2355,311,32
"538","Seymour","Sockeye",2009,46977,3093,32
"539","Seymour","Sockeye",2010,274195,287496,32
"540","Seymour","Sockeye",2011,16977,7994,32
"541","Seymour","Sockeye",2012,819,264,32
"542","Seymour","Sockeye",2013,7838,13883,32
"543","Seymour","Sockeye",2014,386637,57414,32
"544","Seymour","Sockeye",2015,858,3960,32
"545","Late Shuswap","Sockeye",1948,28330,8502,33
"546","Late Shuswap","Sockeye",1949,40793,2011,33
"547","Late Shuswap","Sockeye",1950,9944058,583072,33
"548","Late Shuswap","Sockeye",1951,529582,82094,33
"549","Late Shuswap","Sockeye",1952,17932,4211,33
"550","Late Shuswap","Sockeye",1953,31027,1623,33
"551","Late Shuswap","Sockeye",1954,15869336,1067640,33
"552","Late Shuswap","Sockeye",1955,865520,44634,33
"553","Late Shuswap","Sockeye",1956,7974,2103,33
"554","Late Shuswap","Sockeye",1957,3163,1651,33
"555","Late Shuswap","Sockeye",1958,2213808,1128898,33
"556","Late Shuswap","Sockeye",1959,382302,89270,33
"557","Late Shuswap","Sockeye",1960,2549,1322,33
"558","Late Shuswap","Sockeye",1961,8147,854,33
